-0.0008152947	0.01749884	-0.0059829466	-0.0010700822	0.030563522	0.03974284	0.013661597	0.00012005493	-0.0016109236	0.025225628	0.030648593	-0.00096865743	-0.008238219	0.04197507	-0.01957277	0.041212056
0.014861796	-0.0151228905	0.015847865	0.03378314	0.030430544	-0.014187049	-0.010073088	-0.0014480464	-0.041752946	-0.007887401	-0.04968195	0.048808623	0.0069356672	-0.034714915	0.008680832	0.049560014
-0.049924828	0.005387068	-0.028243482	-0.04145217	0.020535003	0.008145295	-0.04524994	0.0066780075	-0.0037355535	0.025522117	-0.00079739094	-0.015932381	0.037641477	-0.03683529	0.017081086	0.024671305
0.015963424	0.0035347454	-0.013834082	0.045413267	0.03745954	0.011374284	9.4890594e-05	0.0040185563	-0.021772861	-0.049667455	-0.03342396	0.0075437203	-0.016785096	-0.0037833937	0.03430352	0.024027932
0.02844492	0.041275892	-0.035976697	0.0032982826	0.021120135	0.020959344	0.030418705	0.013653729	0.019774739	-0.045830574	0.028617945	0.009676695	-0.04107709	-0.0021771565	0.031071816	-0.009649195
0.039426338	-0.040909685	0.015297759	-0.00912552	-0.016285371	0.034103338	0.020931307	0.032267403	0.006246101	0.023935486	-0.04624262	-0.03534062	0.03885745	-0.0040526874	-0.04611492	0.009332549
-0.036363207	0.029008973	0.04354072	-0.03516083	0.030407261	-0.022533417	-0.04567648	0.04084051	-0.026785517	-0.03118807	-0.025333155	0.021610465	0.045334462	0.010785114	-0.028496003	-0.041028738
0.0051288716	0.0062821023	-0.001067102	-0.0025387295	-0.029732347	-0.044156827	-0.03599943	-0.010909282	-0.0334453	-0.04864938	-0.041118264	-0.023449874	0.01666006	0.028730545	-0.025101185	-0.0016538501
0.017658163	-0.012414657	-0.031928375	-0.009191729	-0.036319792	0.039079558	-0.034939636	0.037264537	0.0038611777	0.026622478	0.0097976215	0.035057638	-0.017293323	0.030468214	0.018818464	-0.033590555
-0.014932465	0.0028755441	0.024374854	-0.019210935	0.012987141	0.009850003	0.02266762	0.045325648	-0.03710245	0.014584746	-0.043748915	-0.004471302	-0.046966087	0.046327207	-0.048415042	0.010860134
-0.006207157	0.03885043	-0.014478754	0.0024685152	-0.02602191	0.029332984	-0.042411447	-0.034084607	0.02382889	0.027562413	0.022281561	0.041779984	0.03522985	0.014254574	-0.033147335	0.022770453
-0.0129266605	0.025657903	0.038556222	-0.01463642	-0.02009734	-0.04316497	-0.03823024	0.033897433	0.007701397	0.030311558	-0.013851143	0.014477383	0.042786185	-0.03978597	-0.003091406	-0.047958422
-0.03540362	-0.01012243	0.019708525	0.027804662	0.0061919205	-0.019992067	0.035941157	-0.041603852	0.042044055	0.04443801	0.018973801	-0.004419051	0.04579177	-0.04027734	0.006380964	-0.010538697
0.033926677	0.031345557	0.045866158	0.03409851	0.0434301	-0.0021866783	-0.04588691	0.0017246976	0.02162392	0.009588361	-0.017126895	-0.017619811	0.0011963621	0.031790446	-0.004412055	0.010777533
0.021005217	-0.010517348	-0.01315131	-0.001992453	0.008502472	-0.017506491	0.033078182	0.006772328	-0.032160044	-0.02352773	0.0016807318	-0.027406717	0.033859063	0.04945388	-0.013205398	-0.01177131
-0.009376228	-0.034382474	0.0017677322	0.027249824	0.020613197	-0.048899245	-0.02107476	0.047195163	-0.0011968128	-0.012065686	0.03471179	0.034360174	-0.03834436	-0.029142464	0.035861526	-0.026026487
0.03421874	-0.009383537	-0.029865218	0.030213509	0.0069655553	0.011062931	0.03145534	-0.023373319	0.027762305	0.046057764	0.025057245	0.03700408	0.011544526	0.025159884	-0.014160775	0.047453973
-0.006148588	0.047726285	0.04834033	0.035283517	0.031955827	0.006822504	0.019844305	-0.008566044	-0.03022988	-0.018304218	-0.04932573	0.040981058	0.031587902	0.03020272	-0.03332082	0.005145289
0.0008535497	-0.014623679	0.011325192	-0.0077041276	-0.024932504	0.004128527	-0.032633387	-0.0010362491	0.004627548	0.012586679	-0.008111395	0.013625924	-0.04976474	0.048942897	0.028742563	-0.047796037
-0.0063158385	0.046394516	-0.037247322	0.04692285	-0.04299873	0.008238006	0.0027926192	-0.04038576	-0.022705508	-0.033433817	-0.046354543	0.034203026	-0.041157197	-0.027771462	-0.04939232	-0.031661764
0.02490722	0.03234482	0.032106165	0.03260685	-0.016122162	0.009675704	-0.026428474	-0.028131878	0.019746076	0.042815242	0.0048858896	0.04001764	0.02550796	-0.0065453425	0.042535987	-0.0085813515
0.04020823	-0.026590848	0.013059985	-0.038311757	-0.032234527	-0.03952091	-0.019043459	-0.034728337	-0.032264248	-0.02190137	0.023971323	-0.018660046	0.0076869503	-0.046828102	0.020805966	0.033640873
-0.027109647	-0.042370785	-0.003791999	-0.025868727	-0.021411741	-0.03558352	0.016789805	-0.0496956	0.045418862	-0.04732901	-0.040388595	-0.024161577	-0.024394143	0.046078	-0.0310035	-0.042887975
0.016962137	0.03595713	-0.006856881	-0.03168539	-0.0155285	-0.028542781	0.024145257	0.048059616	0.0033255331	0.0114565715	0.037403885	0.00015867874	-0.03199154	-0.008540761	0.0018859729	0.0076653585
0.021206561	-0.010046076	0.047531057	0.02122369	0.023933653	0.027290557	0.008646559	-0.008559465	0.044413816	0.038665008	-0.029965544	0.0019314289	-0.0004357323	-0.039581142	-0.021145916	0.045325015
-0.01700566	0.04722101	-0.045515765	-0.035952795	-0.03304465	-0.033171058	-0.00561098	0.012657654	-0.004671145	-0.046180297	0.04628228	0.013575505	0.0315311	0.012218654	-0.014295816	-0.020370616
-0.0297665	0.014717866	-0.031507447	0.03173876	0.032457557	-0.03513671	-0.04774903	0.017441895	-0.029131914	0.0063189976	-0.039753687	-0.044303324	0.00762067	0.047775302	0.033027712	-0.004642248
-0.03341253	0.028728638	0.014269505	0.023796175	-0.02906437	0.00062649325	0.028960753	-0.0006736629	-0.049275827	-0.02608694	0.023922656	0.049581755	-0.03391709	-0.031072486	-0.04126967	0.008768581
0.003811229	0.0013167262	0.023565475	0.039775822	0.03238586	0.0069469586	0.0021798983	-0.016626	0.034686808	0.024615709	0.04157449	0.04896554	-0.012608588	-0.034282304	0.025923137	0.015379343
0.049845193	-0.021338964	0.015077304	0.029810976	0.02969196	-0.026193071	0.04817437	0.016935024	0.029260006	-0.016347587	-0.048575737	-0.0045706406	-0.017117858	0.010951925	0.017216157	-0.029701782
-0.015557837	0.04633761	-0.032591775	0.014524687	0.040209208	-0.026686108	0.018547688	0.019065026	0.0027353652	0.033341255	0.030639801	0.046277907	-0.0067940354	0.024446454	-0.008519042	-0.020961046
0.044288103	0.045114826	0.046097647	0.011613369	0.0037502162	0.0012814999	-0.04841578	0.039813075	0.04378405	0.040950645	-0.03715726	0.03720695	0.019858684	-0.032849267	0.012654413	0.021677565
